"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"SAMEA2630400"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-05"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-05-3pos_1-D,6_01_24273"	"LTI225-05-3pos_1-D,6_01_24273.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630410"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-17"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-17-1pos_1-A,3_01_24555"	"LTI225-17-1pos_1-A,3_01_24555.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630410"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-17"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-17-2pos_2-A,1_01_24655"	"LTI225-17-2pos_2-A,1_01_24655.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630410"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-17"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-17-3pos_1-B,1_01_24507"	"LTI225-17-3pos_1-B,1_01_24507.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630377"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-29"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-29-1pos_1-B,6_01_24410"	"LTI225-29-1pos_1-B,6_01_24410.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630377"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-29"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-29-2pos_1-A,4_01_24400"	"LTI225-29-2pos_1-A,4_01_24400.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630377"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-29"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-29-3pos_1-B,3_01_24407"	"LTI225-29-3pos_1-B,3_01_24407.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630375"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-41"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-41-1pos_1-E,7_01_24282"	"LTI225-41-1pos_1-E,7_01_24282.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630375"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-41"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-41-2pos_1-D,2_01_24269"	"LTI225-41-2pos_1-D,2_01_24269.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630375"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-41"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-41-3pos_1-D,5_01_24272"	"LTI225-41-3pos_1-D,5_01_24272.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630390"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-53"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-53-1pos_1-F,1_01_24594"	"LTI225-53-1pos_1-F,1_01_24594.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630390"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-53"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-53-2pos_1-B,6_01_24566"	"LTI225-53-2pos_1-B,6_01_24566.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630390"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-53"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-53-3pos_2-B,1_01_24663"	"LTI225-53-3pos_2-B,1_01_24663.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630369"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-65"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-65-1pos_1-B,8_01_24568"	"LTI225-65-1pos_1-B,8_01_24568.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630369"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-65"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-65-2pos_1-A,2_01_24554"	"LTI225-65-2pos_1-A,2_01_24554.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630369"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-65"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-65-3pos_1-A,5_01_24557"	"LTI225-65-3pos_1-A,5_01_24557.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630418"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-11"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-11-1pos_1-B,2_01_24251"	"LTI225-11-1pos_1-B,2_01_24251.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630418"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-11"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-11-2pos_1-B,6_01_24255"	"LTI225-11-2pos_1-B,6_01_24255.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630418"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-11"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-11-3pos_1-C,6_01_24265"	"LTI225-11-3pos_1-C,6_01_24265.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630382"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-23"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-23-1pos_1-D,5_01_24426"	"LTI225-23-1pos_1-D,5_01_24426.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630382"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-23"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-23-2pos_1-E,3_01_24432"	"LTI225-23-2pos_1-E,3_01_24432.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630382"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-23"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-23-3pos_1-F,2_01_24439"	"LTI225-23-3pos_1-F,2_01_24439.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630409"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-35"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-35-1pos_1-D,4_01_24425"	"LTI225-35-1pos_1-D,4_01_24425.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630409"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-35"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-35-2pos_1-F,3_01_24440"	"LTI225-35-2pos_1-F,3_01_24440.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630409"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-35"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-35-3pos_1-E,6_01_24435"	"LTI225-35-3pos_1-E,6_01_24435.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630365"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-47"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-47-1pos_1-B,7_01_24356"	"LTI225-47-1pos_1-B,7_01_24356.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630365"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-47"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-47-2pos_1-A,1_01_24342"	"LTI225-47-2pos_1-A,1_01_24342.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630365"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-47"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-47-3pos_1-A,8_01_24349"	"LTI225-47-3pos_1-A,8_01_24349.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630371"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-59"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-59-1pos_1-F,8_01_24601"	"LTI225-59-1pos_1-F,8_01_24601.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630371"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-59"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-59-2pos_1-A,4_01_24556"	"LTI225-59-2pos_1-A,4_01_24556.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630371"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-59"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-59-3pos_1-C,2_01_24570"	"LTI225-59-3pos_1-C,2_01_24570.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630376"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-71"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-71-1pos_1-A,7_01_24559"	"LTI225-71-1pos_1-A,7_01_24559.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630376"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-71"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-71-2pos_1-C,1_01_24569"	"LTI225-71-2pos_1-C,1_01_24569.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630376"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-71"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-71-3pos_1-A,1_01_24553"	"LTI225-71-3pos_1-A,1_01_24553.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630416"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-06"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-06-1pos_1-B,7_01_24256"	"LTI225-06-1pos_1-B,7_01_24256.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
"SAMEA2630421"	"Extraction"	"200 µL methanol/water, 30/70 (v/v)"	"none"	"LTI225-18"	"Chromatography"	"ACQUITY UPLC Systems with 2D Technology"	"MS"	"http://purl.obolibrary.org/obo/MS_1001765"	"HSS T3"	"RP 18"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"100-1000"	"micrOTOF-Q"	"MS"	"http://purl.obolibrary.org/obo/MS_1000703"	"ESI"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"LTI225-18-1pos_1-F,4_01_24441"	"LTI225-18-1pos_1-F,4_01_24441.mzData"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	""
